-3.16227766e-01,-7.27224877e+00,-8.27895040e-01,-7.64399680e+00,-1.20788258e-01,-6.67074781e+00,-6.32455532e-01,-7.04249585e+00
-8.27895040e-01,-7.64399680e+00,-1.33956231e+00,-8.01574484e+00,-1.33956231e+00,-7.27224877e+00,-1.85122959e+00,-7.64399680e+00
-8.27895040e-01,-7.64399680e+00,-1.33956231e+00,-7.27224877e+00,-6.32455532e-01,-7.04249585e+00,-1.14412281e+00,-6.67074781e+00
-2.16745735e+00,-6.67074781e+00,-1.53500182e+00,-6.67074781e+00,-1.97201785e+00,-7.27224877e+00,-1.33956231e+00,-7.27224877e+00
-2.16745735e+00,-6.67074781e+00,-1.53500182e+00,-6.67074781e+00,-1.97201785e+00,-6.06924686e+00,-1.33956231e+00,-6.06924686e+00
-2.16745735e+00,-6.67074781e+00,-1.97201785e+00,-7.27224877e+00,-2.67912463e+00,-7.04249585e+00,-2.48368512e+00,-7.64399680e+00
-2.16745735e+00,-6.67074781e+00,-2.67912463e+00,-7.04249585e+00,-2.67912463e+00,-6.29899978e+00,-3.19079190e+00,-6.67074781e+00
-2.16745735e+00,-6.67074781e+00,-2.67912463e+00,-6.29899978e+00,-1.97201785e+00,-6.06924686e+00,-2.48368512e+00,-5.69749882e+00
-1.53500182e+00,-6.67074781e+00,-1.33956231e+00,-7.27224877e+00,-1.33956231e+00,-6.06924686e+00,-1.14412281e+00,-6.67074781e+00
-1.97201785e+00,-7.27224877e+00,-1.33956231e+00,-7.27224877e+00,-2.48368512e+00,-7.64399680e+00,-1.85122959e+00,-7.64399680e+00
-2.67912463e+00,-7.04249585e+00,-2.48368512e+00,-7.64399680e+00,-3.19079190e+00,-6.67074781e+00,-2.99535239e+00,-7.27224877e+00
-2.67912463e+00,-6.29899978e+00,-3.19079190e+00,-6.67074781e+00,-2.48368512e+00,-5.69749882e+00,-2.99535239e+00,-6.06924686e+00
-4.01868694e+00,-6.06924686e+00,-3.82324743e+00,-6.67074781e+00,-4.53035421e+00,-5.69749882e+00,-4.33491471e+00,-6.29899978e+00
